28.70	23.26	9.41	13.39	6.99	3.09	6.23	1.80	0.79	8.81	16.18	15.74
8.51	19.90	9.63	5.92	2.93	1.41	4.23	1.91	7.29	11.97	24.42	34.26
72.64	37.06	15.15	15.69	8.48	4.00	2.05	0.93	4.41	3.40	13.55	18.31
23.71	35.92	29.71	17.51	11.83	7.66	5.36	2.50	1.49	9.02	27.45	26.71
41.46	167.23	30.16	18.02	12.60	8.37	5.79	3.58	5.94	5.42	31.12	31.86
41.58	25.09	14.54	22.24	7.95	4.67	2.50	1.12	0.70	4.34	28.48	62.44
33.04	18.94	19.90	11.49	5.86	5.41	2.35	2.50	1.05	13.40	34.95	36.48
56.13	20.92	38.95	20.92	11.26	5.82	2.80	1.28	0.54	2.98	3.83	14.05
55.49	37.84	35.05	23.05	12.13	7.44	4.95	2.34	7.19	12.30	22.68	42.10
21.17	9.46	13.20	10.42	3.55	1.67	0.80	3.06	6.24	7.27	13.49	37.63
121.06	31.17	42.22	25.25	11.79	5.65	2.71	1.73	1.96	6.73	18.33	21.72
33.19	26.27	17.73	10.20	10.86	4.72	4.41	5.47	2.67	1.07	9.92	28.97
27.15	13.16	16.59	14.63	7.70	5.98	2.62	1.34	3.97	4.35	10.56	68.25
35.16	56.30	32.01	16.11	8.88	5.80	2.53	1.14	0.48	5.11	14.18	30.93
25.28	22.77	28.16	10.29	4.61	8.79	4.55	5.57	3.50	10.17	28.62	49.66
22.78	19.48	16.32	8.05	9.07	3.27	2.05	3.20	6.83	7.32	22.06	18.35
82.28	35.66	26.40	14.75	10.21	4.99	2.38	1.08	1.98	8.57	15.89	16.59
86.55	50.18	14.30	9.98	7.59	3.63	1.74	0.79	4.60	5.96	29.11	29.16
19.86	18.37	8.16	12.86	4.28	2.60	1.23	0.56	3.89	8.36	10.62	27.71
36.74	17.50	32.76	17.83	9.28	5.78	2.99	1.35	0.56	4.45	18.02	30.78
17.32	36.34	27.72	15.99	7.56	3.64	1.75	0.79	1.21	6.57	16.64	100.63
40.41	18.74	18.96	10.25	5.35	2.65	1.27	0.67	2.45	4.58	35.01	42.96
136.58	19.04	25.21	14.77	8.43	7.44	3.22	1.59	3.83	7.52	12.85	32.80
33.81	35.50	21.49	12.28	12.76	6.82	3.16	3.41	1.14	5.38	17.30	19.08
24.79	12.36	27.44	10.21	4.66	2.21	1.05	0.48	0.25	3.64	29.01	30.54
39.84	37.38	27.68	12.54	5.81	2.76	1.41	2.44	5.08	3.79	20.48	29.09
27.25	17.06	17.28	6.71	4.83	2.27	1.17	1.32	3.74	9.68	22.63	45.00
61.64	38.80	20.57	11.08	6.28	2.79	1.52	0.68	4.84	3.05	25.22	41.29
